year,FIPS,average_yield
2012,31061,178.56
2013,31061,178.95999999999998
2014,31061,175.14
2015,31061,170.60000000000002
2016,31061,171.18
2017,31061,172.51999999999998
2018,31061,174.09999999999997
2019,31061,182.32
2020,31061,185.16
2021,31061,182.28
2022,31061,187.68
2008,31063,126.89999999999998
2009,31063,129.71999999999997
2010,31063,134.76
2011,31063,140.64
2012,31063,141.66
2013,31063,137.32
2014,31063,129.78000000000003
2015,31063,124.48000000000002
2016,31063,125.5
2017,31063,129.98
2008,31065,112.75999999999999
2009,31065,118.1
2010,31065,126.78
2011,31065,132.36
2012,31065,138.6
2013,31065,127.78
2014,31065,115.46000000000001
2015,31065,107.32000000000001
2016,31065,110.92
2017,31065,114.34
2018,31065,127.17999999999999
2019,31065,143.66000000000003
2020,31065,145.94
2021,31065,142.44
2022,31065,145.74
2008,31067,123.76000000000002
2009,31067,134.12
2010,31067,134.78
2011,31067,135.94
2012,31067,135.68
2013,31067,129.92
2014,31067,131.84
2015,31067,136.24
2016,31067,139.82
2017,31067,140.04000000000002
2018,31067,152.44
2019,31067,156.85999999999999
2020,31067,154.73999999999998
2021,31067,156.73999999999998
2022,31067,162.72000000000003
2008,31069,154.56
2009,31069,155.3
2010,31069,155.9
2011,31069,151.45999999999998
2012,31069,149.98
2013,31069,143.61999999999998
2014,31069,135.88000000000002
2008,31071,152.32
2009,31071,160.0
2010,31071,166.18
2011,31071,166.5
2012,31071,169.44
2013,31071,167.7
2014,31071,167.0
2015,31071,157.68
2016,31071,162.28000000000003
2017,31071,167.2
2018,31071,172.09999999999997
2019,31071,179.60000000000002
2020,31071,189.44
2021,31071,191.64000000000001
2022,31071,194.8
2008,31073,167.06
2009,31073,164.06
2010,31073,169.6
2011,31073,172.26
2012,31073,172.96
2013,31073,170.7
2014,31073,172.04000000000002
2015,31073,171.7
2016,31073,172.85999999999999
2008,31077,153.32
2009,31077,154.85999999999999
2010,31077,163.54000000000002
2011,31077,164.72
2012,31077,164.56
2013,31077,165.95999999999998
2014,31077,167.71999999999997
2015,31077,165.58
2016,31077,169.06000000000003
2017,31077,177.33999999999997
2018,31077,182.68
2019,31077,186.07999999999998
2020,31077,189.14000000000004
2021,31077,193.58
2022,31077,200.76
2008,31079,185.3
2009,31079,182.68
2010,31079,181.12
2011,31079,181.82000000000002
2012,31079,180.7
2013,31079,180.42000000000002
2014,31079,186.64000000000001
2015,31079,190.6
2016,31079,194.54000000000002
2017,31079,195.7
2018,31079,198.68
2019,31079,201.76
2020,31079,196.88000000000002
2008,31081,182.94
2009,31081,186.06
2010,31081,189.84
2011,31081,191.04000000000002
2012,31081,193.94
2013,31081,196.24
2014,31081,198.07999999999998
2015,31081,198.72000000000003
2016,31081,203.45999999999998
2017,31081,204.28000000000003
2018,31081,208.08
2019,31081,212.6
2020,31081,213.78000000000003
2008,31083,150.57999999999998
2009,31083,152.8
2010,31083,157.48000000000002
2011,31083,161.08
2012,31083,167.24
2013,31083,164.34
2014,31083,159.06
2015,31083,156.2
2016,31083,158.68
2017,31083,158.28000000000003
2018,31083,165.46
2019,31083,174.98000000000002
2020,31083,177.2
2021,31083,177.21999999999997
2022,31083,186.8
2008,31085,143.01999999999998
2009,31085,144.44
2010,31085,145.64000000000001
2011,31085,150.73999999999998
2012,31085,146.33999999999997
2013,31085,144.0
2014,31085,135.18
2015,31085,134.34
2016,31085,132.66
2017,31085,137.76
2018,31085,142.14000000000001
2019,31085,153.44
2020,31085,148.45999999999998
2021,31085,143.78
2022,31085,136.54000000000002
2008,31087,118.05999999999999
2009,31087,113.28
2010,31087,114.08
2011,31087,118.72
2012,31087,119.08
2013,31087,108.78
2014,31087,103.1
2015,31087,97.42
2016,31087,96.29999999999998
2008,31089,178.64000000000001
2009,31089,179.44
2010,31089,179.58
2011,31089,177.58
2012,31089,176.22
2013,31089,178.34
2014,31089,179.66
2015,31089,176.54000000000002
2016,31089,185.16
2017,31089,190.84
2018,31089,195.84
2019,31089,199.0
2020,31089,206.11999999999998
2008,31093,158.28000000000003
2009,31093,159.74
2010,31093,165.95999999999998
2011,31093,168.9
2012,31093,168.35999999999999
2013,31093,165.92000000000002
2014,31093,167.57999999999998
2015,31093,166.0
2016,31093,168.26000000000002
2017,31093,173.04
2018,31093,180.1
2019,31093,182.56
2020,31093,183.95999999999998
2021,31093,185.45999999999998
2022,31093,188.4
2008,31095,145.85999999999999
2009,31095,152.48
2010,31095,153.85999999999999
2011,31095,155.64000000000001
2012,31095,156.28
2013,31095,150.66
2014,31095,151.44
2015,31095,154.94
2016,31095,158.14
2017,31095,159.34
2018,31095,163.52
2019,31095,166.64000000000001
2020,31095,165.52
2008,31097,120.47999999999999
2009,31097,125.91999999999999
2010,31097,125.58
2011,31097,131.44
2012,31097,134.1
2013,31097,125.16
2014,31097,129.0
2015,31097,130.24
2016,31097,133.1
2017,31097,136.9
2018,31097,152.16
2019,31097,151.45999999999998
2020,31097,146.61999999999998
2008,31099,183.06
2009,31099,183.92000000000002
2010,31099,187.64000000000001
2011,31099,188.56
2012,31099,189.22
2013,31099,192.44
2014,31099,194.26
2015,31099,194.2
2016,31099,198.46
2017,31099,200.98
2018,31099,204.16
2019,31099,208.88000000000002
2020,31099,210.04000000000002
2008,31101,152.88000000000002
2009,31101,156.34
2010,31101,156.92
2011,31101,156.74
2012,31101,154.28
2013,31101,150.38
2014,31101,148.28
2015,31101,149.38
2016,31101,151.16
2017,31101,155.56
2018,31101,158.38
2008,31103,131.64
2009,31103,141.56
2010,31103,148.44
2011,31103,160.11999999999998
2012,31103,162.3
2013,31103,167.8
2014,31103,172.86
2015,31103,171.42000000000002
2016,31103,175.26
2017,31103,177.7
2018,31103,177.35999999999999
2019,31103,184.32
2020,31103,193.62
2021,31103,188.7
2008,31107,127.92
2009,31107,132.14000000000001
2010,31107,137.32
2011,31107,144.45999999999998
2012,31107,152.92
2013,31107,144.74
2014,31107,151.38
2015,31107,154.06
2016,31107,158.95999999999998
2017,31107,162.03999999999996
2018,31107,175.83999999999997
2019,31107,182.2
2020,31107,184.48000000000002
2021,31107,186.92000000000002
2022,31107,188.38000000000002
2008,31109,120.17999999999999
2009,31109,129.8
2010,31109,130.22
2011,31109,137.8
2012,31109,142.32
2013,31109,133.8
2014,31109,135.0
2015,31109,134.78000000000003
2016,31109,137.06
2017,31109,140.67999999999998
2018,31109,157.51999999999998
2019,31109,164.26
2020,31109,164.76
2021,31109,166.71999999999997
2022,31109,170.32
2008,31111,163.2
2009,31111,163.12
2010,31111,164.45999999999998
2011,31111,166.98
2012,31111,165.92000000000002
2013,31111,168.06
2014,31111,166.35999999999999
2015,31111,167.36
2016,31111,170.04000000000002
2017,31111,172.11999999999998
2018,31111,171.54000000000002
2019,31111,176.56
2020,31111,176.32
2021,31111,170.62
2022,31111,175.38
2008,31113,140.66
2009,31113,146.1
2010,31113,149.64000000000001
2011,31113,152.32
2012,31113,153.42000000000002
2013,31113,157.82
2014,31113,160.5
2015,31113,159.86
2016,31113,165.11999999999998
2017,31113,170.48
2018,31113,169.88
2019,31113,178.26
2020,31113,184.14000000000001
2008,31115,147.0
2008,31119,147.11999999999998
2009,31119,150.56
2010,31119,156.5
2011,31119,160.54000000000002
2012,31119,163.34
2013,31119,154.54000000000002
2014,31119,159.62
2015,31119,159.68
2016,31119,165.0
2017,31119,173.1
2018,31119,189.65999999999997
2019,31119,191.01999999999998
2020,31119,194.4
2021,31119,194.85999999999999
2022,31119,193.38
2008,31121,167.66
2009,31121,165.02
2010,31121,167.14000000000001
2011,31121,168.28000000000003
2012,31121,165.5
2013,31121,165.48
2014,31121,173.26
2015,31121,172.4
2016,31121,176.76
2017,31121,178.32
2018,31121,184.06
2019,31121,184.07999999999998
2020,31121,182.36
2008,31123,165.3
2009,31123,163.42000000000002
2010,31123,165.61999999999998
2011,31123,163.64
2012,31123,162.35999999999999
2013,31123,158.3
2014,31123,159.18
2015,31123,163.12
2016,31123,165.64
2017,31123,168.14
2018,31123,171.73999999999998
2019,31123,171.76
2020,31123,168.34
2021,31123,166.64000000000001
2022,31123,166.0
2008,31125,147.52000000000004
2009,31125,155.68
2010,31125,159.94
2011,31125,162.1
2012,31125,164.5
2013,31125,158.9
2014,31125,160.14
2015,31125,160.14000000000001
2016,31125,165.21999999999997
2017,31125,169.11999999999998
2008,31127,127.0
2009,31127,137.54000000000002
2010,31127,138.32
2011,31127,141.18
2012,31127,149.76
2013,31127,142.68
2014,31127,146.3
2015,31127,147.88
2016,31127,153.44
2017,31127,152.57999999999998
2018,31127,165.88
2019,31127,171.06
2020,31127,168.84
2021,31127,170.28000000000003
2022,31127,177.48
2008,31129,137.54000000000002
2009,31129,143.8
2010,31129,145.4
2011,31129,147.38
2012,31129,154.74
2013,31129,153.12
2014,31129,151.5
2015,31129,154.64000000000001
2016,31129,158.6
2017,31129,161.66000000000003
2018,31129,168.86
2019,31129,171.98000000000002
2020,31129,174.56
2008,31131,119.7
2009,31131,130.44
2010,31131,131.21999999999997
2011,31131,135.76
2012,31131,138.35999999999999
2013,31131,129.82
2014,31131,129.94
2015,31131,128.32
2016,31131,133.34
2017,31131,138.54
2018,31131,156.07999999999998
2019,31131,162.51999999999998
2020,31131,162.18
2021,31131,166.0
2022,31131,169.64000000000001
2008,31133,113.82000000000001
2009,31133,126.08
2010,31133,122.72
2011,31133,123.02000000000001
2012,31133,123.58
2013,31133,112.62
2014,31133,114.34
2015,31133,118.12
2016,31133,124.4
2017,31133,130.44
2018,31133,143.36
2019,31133,146.02000000000004
2020,31133,141.72
2021,31133,143.32
2022,31133,147.14000000000001
2008,31135,145.24
2009,31135,146.44
2010,31135,143.82
2011,31135,141.56
2012,31135,135.6
2013,31135,128.98
2014,31135,122.2
2015,31135,124.84
2016,31135,127.8
2017,31135,132.62
2018,31135,137.68
2019,31135,144.64000000000001
2020,31135,139.24
2021,31135,133.26
2008,31137,194.9
2009,31137,194.85999999999999
2010,31137,198.49999999999997
2011,31137,199.5
2012,31137,199.08
2013,31137,200.64
2014,31137,200.73999999999998
2015,31137,202.88
2016,31137,207.2
2017,31137,211.66
2018,31137,214.26
2019,31137,220.06
2020,31137,218.38000000000002
2021,31137,219.58
2022,31137,223.87999999999997
2008,31139,151.28
2009,31139,156.66
2010,31139,161.23999999999998
2011,31139,166.6
2012,31139,169.38000000000002
2013,31139,165.4
2014,31139,166.98000000000002
2015,31139,166.6
2016,31139,169.42000000000002
2017,31139,175.4
2018,31139,183.37999999999997
2019,31139,187.44
2020,31139,191.38000000000002
2021,31139,193.78
2022,31139,195.45999999999998
2008,31141,165.5
2009,31141,171.7
2010,31141,174.68
2011,31141,177.22000000000003
2012,31141,178.32
2013,31141,175.16000000000003
2014,31141,179.32000000000002
2015,31141,178.78
2016,31141,184.06
2017,31141,188.54000000000002
2018,31141,196.85999999999999
2019,31141,195.99999999999997
2020,31141,199.14000000000001
2021,31141,196.9
2022,31141,200.92000000000002
2008,31143,162.7
2009,31143,164.36
2010,31143,170.32
2011,31143,171.87999999999997
2012,31143,172.97999999999996
2013,31143,171.8
2014,31143,176.68
2015,31143,174.36
2016,31143,180.95999999999998
2017,31143,184.98
2018,31143,192.46
2008,31145,121.3
2009,31145,126.97999999999999
2010,31145,131.76
2011,31145,137.38000000000002
2012,31145,139.94
2013,31145,133.06
2014,31145,120.66
2015,31145,113.38
2016,31145,113.38
2008,31147,132.42
2009,31147,143.21999999999997
2010,31147,143.88000000000002
2011,31147,145.18
2012,31147,147.26000000000002
2013,31147,141.26
2014,31147,145.51999999999998
2015,31147,148.57999999999998
2016,31147,150.84
2017,31147,152.64
2018,31147,164.9
2019,31147,164.68
2020,31147,160.7
2021,31147,166.38
2022,31147,171.14000000000001
2008,31149,171.92
2009,31149,174.83999999999997
2010,31149,176.51999999999998
2011,31149,178.38
2008,31151,141.6
2009,31151,148.12
2010,31151,149.21999999999997
2011,31151,153.18
2012,31151,155.28000000000003
2013,31151,150.18
2014,31151,150.72
2015,31151,153.51999999999998
2016,31151,155.82
2017,31151,159.22000000000003
2018,31151,168.01999999999998
2019,31151,172.99999999999997
2020,31151,174.84
2008,31153,135.49999999999997
2009,31153,144.42
2010,31153,147.73999999999998
2011,31153,148.74
2012,31153,155.48
2013,31153,150.38000000000002
2014,31153,153.8
2008,31155,142.52
2009,31155,148.24
2010,31155,151.64000000000001
2011,31155,155.1
2012,31155,160.7
2013,31155,154.51999999999998
2014,31155,159.06
2015,31155,159.44
2016,31155,165.07999999999998
2017,31155,168.22
2018,31155,181.01999999999998
2019,31155,185.73999999999998
2020,31155,188.08
2008,31157,151.04000000000002
2009,31157,152.40000000000003
2010,31157,155.1
2011,31157,152.85999999999999
2012,31157,151.54000000000002
2013,31157,154.02
2014,31157,154.72
2015,31157,157.6
2016,31157,158.7
2017,31157,161.38
2018,31157,168.24
2019,31157,176.5
2020,31157,171.22000000000003
2021,31157,166.4
2022,31157,171.06
2008,31159,149.9
2009,31159,154.0
2010,31159,155.52
2011,31159,159.0
2012,31159,164.46
2013,31159,162.56
2014,31159,164.02
2015,31159,166.74
2016,31159,169.54000000000002
2017,31159,174.2
2018,31159,181.61999999999998
2019,31159,186.58
2020,31159,186.35999999999999
2021,31159,188.36
2022,31159,195.34
2008,31161,143.98000000000002
2009,31161,145.12
2010,31161,153.0
2011,31161,149.68
2012,31161,150.52
2013,31161,151.98000000000002
2014,31161,148.48000000000002
2015,31161,150.01999999999998
2016,31161,152.26
2017,31161,152.84
2018,31161,151.16
2008,31163,159.62
2009,31163,160.84
2010,31163,166.66
2011,31163,170.95999999999998
2012,31163,169.28000000000003
2013,31163,166.54000000000002
2014,31163,166.34
2015,31163,160.85999999999999
2016,31163,160.92000000000002
2017,31163,169.04000000000002
2018,31163,172.72
2019,31163,177.12
2020,31163,183.3
2021,31163,188.06
2022,31163,193.56
2008,31165,152.88
2009,31165,154.68
2010,31165,157.66
2011,31165,155.07999999999998
2012,31165,152.52
2013,31165,158.45999999999998
2014,31165,162.45999999999998
2015,31165,166.48000000000002
2022,31165,179.6
2008,31167,147.74
2009,31167,150.68
2010,31167,153.04000000000002
2011,31167,157.64000000000001
2012,31167,165.64000000000001
2013,31167,146.78
2014,31167,154.8
2015,31167,154.4
2016,31167,158.74
2017,31167,163.2
2018,31167,188.82
2019,31167,193.8
2020,31167,197.48000000000002
2008,31169,159.26
2009,31169,164.66
2010,31169,168.50000000000003
2011,31169,171.32000000000002
2012,31169,173.95999999999998
2013,31169,173.16
2014,31169,172.71999999999997
2015,31169,175.33999999999997
2016,31169,179.28
2017,31169,181.26000000000005
2018,31169,182.95999999999998
2019,31169,184.95999999999998
2020,31169,182.33999999999997
2021,31169,184.04000000000002
2022,31169,188.22000000000003
2008,31173,150.44
2009,31173,153.34
2010,31173,158.87999999999997
2011,31173,162.66
2012,31173,170.5
2013,31173,154.64
2014,31173,159.14000000000001
2008,31175,164.26000000000002
2009,31175,164.78000000000003
2010,31175,166.92000000000002
2011,31175,169.12
2012,31175,169.61999999999998
2013,31175,170.82000000000002
2014,31175,169.8
2015,31175,167.44
2016,31175,170.38
2008,31177,141.96
2009,31177,149.04000000000002
2010,31177,154.01999999999998
2011,31177,158.52
2012,31177,162.48
2013,31177,153.76000000000002
2014,31177,156.83999999999997
2015,31177,151.64000000000001
2016,31177,156.5
2017,31177,159.73999999999998
2018,31177,178.23999999999998
2019,31177,181.85999999999999
2020,31177,185.07999999999998
2021,31177,182.16
2022,31177,186.44
2008,31179,147.74
2009,31179,152.68
2010,31179,155.02
2011,31179,160.3
2012,31179,170.51999999999998
2013,31179,153.95999999999998
2014,31179,157.84
2015,31179,160.23999999999998
2016,31179,164.26
2017,31179,169.78
2018,31179,191.72
2019,31179,195.4
2020,31179,197.5
2021,31179,195.34
2022,31179,196.16000000000003
2008,31181,137.76
2009,31181,142.92
2010,31181,143.64
2011,31181,147.66
2012,31181,156.6
2013,31181,152.5
2014,31181,147.83999999999997
2015,31181,143.94
2016,31181,144.28
2008,31183,161.35999999999999
2009,31183,158.7
2010,31183,163.14000000000001
2011,31183,161.48000000000002
2008,31185,177.8
2009,31185,180.04000000000002
2010,31185,184.47999999999996
2011,31185,186.48
2012,31185,188.7
2013,31185,190.89999999999998
2014,31185,194.39999999999998
2015,31185,192.35999999999999
2016,31185,197.78000000000003
2017,31185,200.95999999999998
2018,31185,205.04000000000002
2019,31185,207.76
2020,31185,209.52000000000004
2008,34005,115.8
2009,34005,115.8
2010,34005,114.4
2011,34005,106.2
2012,34005,104.04
2013,34005,103.3
2008,34011,122.2
2009,34011,121.8
2010,34011,121.6
2011,34011,121.85999999999999
2012,34011,122.66
2008,34015,117.8
2009,34015,105.0
2010,34015,104.8
2011,34015,96.2
2012,34015,98.4
2013,34015,103.24000000000001
2014,34015,117.92
2015,34015,121.54
2016,34015,132.78
2008,34019,133.2
2009,34019,137.8
2010,34019,136.8
2011,34019,133.4
2012,34019,131.2
2013,34019,122.64000000000001
2014,34019,126.04
2015,34019,132.76
2016,34019,139.06
2008,34021,125.2
2009,34021,130.8
2010,34021,130.0
2011,34021,121.82000000000001
2012,34021,120.34
2013,34021,116.3
2014,34021,117.56000000000002
2015,34021,121.52000000000001
2016,34021,130.86
2012,34023,126.85999999999999
2013,34023,116.02000000000001
2014,34023,124.93999999999998
2015,34023,125.46000000000001
2016,34023,135.04000000000002
2008,34027,109.8
2009,34027,116.2
2008,34033,133.2
2009,34033,129.4
2010,34033,131.2
2011,34033,131.6
2012,34033,129.34
2013,34033,135.06
2014,34033,142.01999999999998
2015,34033,144.88000000000002
2016,34033,147.6
2008,34035,96.6
2009,34035,101.8
2008,34037,117.8
2009,34037,126.4
2010,34037,125.2
2011,34037,121.4
2012,34037,120.82000000000001
2013,34037,116.72
2014,34037,109.12
2008,34041,132.8
2009,34041,136.2
2010,34041,136.4
2011,34041,139.6
2012,34041,138.02
2013,34041,130.9
2014,34041,134.24
2015,34041,136.84
2016,34041,139.8
2008,35009,162.42
2009,35009,170.48
2008,35041,139.74
2008,36003,113.8
2008,36007,109.2
2008,36009,95.8
2008,36011,132.2
2009,36011,137.0
2010,36011,140.4
2011,36011,140.2
2012,36011,143.26
2013,36011,145.18
2014,36011,143.04000000000002
2015,36011,146.9
2016,36011,144.35999999999999
2017,36011,144.34
2018,36011,149.74
2019,36011,154.51999999999998
2020,36011,154.06
2021,36011,157.3
2008,36013,103.0
2009,36013,108.2
2010,36013,119.4
2011,36013,140.32
2012,36013,140.95999999999998
2013,36013,143.02
2021,36013,161.28
2022,36013,167.07999999999998
2008,36015,119.4
2008,36017,119.4
2009,36017,117.8
2010,36017,113.0
2008,36021,138.4
2009,36021,142.0
2010,36021,140.4
